order_approved_at,num_pedidos,avg_review,std_review,per_detractor,per_atraso,avg_atraso,cv_review,mm_num_pedidos,mm_avg_review,mm_cv_review,mm_per_detractor,mm_per_atraso
2017-08-01,93,4.247706422018348,1.2704327295930857,0.1926605504587156,0.01834862385321101,0.13761467889908258,0.2990867549150029,,,,,
2017-08-02,161,4.25,1.2071217242444345,0.19318181818181818,0.028409090909090908,0.3806818181818182,0.28402864099869046,,,,,
2017-08-03,120,4.217391304347826,1.2424318655981748,0.2028985507246377,0.021739130434782608,0.15942028985507245,0.29459724648204144,,,,,
2017-08-04,102,4.308333333333334,1.0435543120704815,0.175,0.041666666666666664,0.4,0.24221763529682355,,,,,
2017-08-05,97,4.363636363636363,1.1630967264143728,0.14545454545454545,0.01818181818181818,0.08181818181818182,0.26654299980329377,,,,,
2017-08-06,66,4.220779220779221,1.1767861745513388,0.22077922077922077,0.025974025974025976,0.2727272727272727,0.27880780135524025,,,,,
2017-08-07,85,4.485148514851486,0.9231886197970446,0.1188118811881188,0.019801980198019802,0.10891089108910891,0.20583234127925273,103.42857142857143,4.298999308423797,0.2673019171614779,0.17839808096957951,0.02487447660251645
2017-08-08,135,4.195945945945946,1.1702594850563721,0.1891891891891892,0.02702702702702703,0.18243243243243243,0.27890242155932865,109.42857142857143,4.291604954699168,0.26441844096781014,0.17790217221679,0.026114248484490166
2017-08-09,109,4.359375,1.1953609476955447,0.1328125,0.0234375,0.40625,0.27420466183697084,102.0,4.307229954699168,0.26301501537327876,0.1692779839051017,0.02540402121176289
2017-08-10,124,4.275862068965517,1.2664624759798981,0.18620689655172415,0.041379310344827586,0.32413793103448274,0.29618880486626653,102.57142857142857,4.315582921073124,0.26324238085673946,0.16689346188039975,0.02820976119891218
2017-08-11,111,4.149606299212598,1.2603774954636078,0.2047244094488189,0.047244094488188976,0.2992125984251969,0.303734235149674,103.85714285714286,4.292907630484447,0.27203046655000385,0.1711398060873739,0.02900653660198679
2017-08-12,96,4.184,1.173525155385508,0.224,0.016,0.104,0.28047924363898374,103.71428571428571,4.26724529282211,0.274021358526531,0.1823605853081531,0.02869484829029848
2017-08-13,62,4.256410256410256,1.2319965575501894,0.16666666666666666,0.02564102564102564,0.1794871794871795,0.28944497436420114,103.14285714285714,4.2723354407694005,0.27554095467066825,0.1746302204349311,0.028647276814155576
2017-08-14,82,4.188888888888889,1.160147650855385,0.24444444444444444,0.0,0.0,0.2769583251378903,102.71428571428571,4.230012637060458,0.2857018095076164,0.19257772947154908,0.02581842250015275
2017-08-15,143,4.195121951219512,1.2912069247258449,0.2073170731707317,0.042682926829268296,0.3902439024390244,0.3077876971730211,103.85714285714286,4.22989492352811,0.2898282774524296,0.195167427183198,0.028054979614758644
2017-08-16,133,4.16875,1.294506413790952,0.1875,0.0125,0.11875,0.3105262761717426,107.28571428571429,4.202662780670968,0.2950170795002542,0.202979927183198,0.026492479614758646
2017-08-17,132,4.147651006711409,1.3171213437407705,0.21476510067114093,0.03355704697986577,0.1342281879194631,0.31755838222876187,108.42857142857143,4.184346914634666,0.29806987626632503,0.20705967062882896,0.025375013419764097
2017-08-18,121,4.375,1.1217545780309228,0.11029411764705882,0.022058823529411766,0.08823529411764706,0.25640104640706807,109.85714285714286,4.216546014747152,0.29130799216023845,0.19356962894286323,0.021777117568510213
2017-08-19,89,4.1568627450980395,1.2247052426888754,0.19607843137254902,0.0196078431372549,0.12745098039215685,0.29462248762798415,108.85714285714286,4.212669264046872,0.29332845558723847,0.18958083342465595,0.0222925237309752
2017-08-20,69,4.166666666666667,1.3428376117035237,0.16666666666666666,0.023809523809523808,0.19047619047619047,0.3222810268088457,109.85714285714286,4.19984875122636,0.29801932022218774,0.18958083342465595,0.022030880612189222
2017-08-21,97,4.201612903225806,1.1960629093338637,0.20967741935483872,0.03225806451612903,0.20967741935483872,0.2846675638337795,112.0,4.201666467560205,0.2991206400358862,0.18461411555471224,0.0266391755430648
2017-08-22,130,3.9934640522875817,1.4395573699566921,0.27450980392156865,0.013071895424836602,0.1503267973856209,0.3604783594163239,110.14285714285714,4.172858196284215,0.30664787749921507,0.1942130770905461,0.022409028199574556
2017-08-23,100,4.3130434782608695,1.1422140502942297,0.16521739130434782,0.034782608695652174,0.2,0.264827854402896,105.42857142857143,4.1934715503214814,0.300119531532237,0.1910298472768815,0.02559225801323915
2017-08-24,90,4.201754385964913,1.2492817374371032,0.17543859649122806,0.05263157894736842,0.05263157894736842,0.29732383730235856,99.42857142857143,4.201200604500554,0.29722888225703653,0.1854117752511797,0.028317191151453813
2017-08-25,107,4.198412698412699,1.2838681631372668,0.1984126984126984,0.07936507936507936,1.0396825396825398,0.30579846607806355,97.42857142857143,4.1759738471309396,0.30428565649575023,0.19800014393198534,0.03650379912797776
2017-08-26,77,4.2298850574712645,1.1381456708303812,0.1724137931034483,0.034482758620689655,0.5402298850574713,0.2690724819626173,95.71428571428571,4.1864056060414,0.3006356556864121,0.1946194813221138,0.03862878705418272
2017-08-27,66,4.259740259740259,1.1854667901694542,0.16883116883116883,0.0,0.0,0.278295557448317,95.28571428571429,4.199701833623342,0.2943520172063366,0.1949286959170427,0.035227426509965035
2017-08-28,97,4.5701754385964914,0.8089028759710468,0.07894736842105263,0.017543859649122806,0.03508771929824561,0.17699602276525783,95.28571428571429,4.252353624390582,0.27897036848226203,0.17625297435507323,0.03312539724324986
2017-08-29,125,4.296551724137931,1.0809212758557862,0.1724137931034483,0.027586206896551724,0.296551724137931,0.2515787881205281,94.57142857142857,4.295651863226347,0.2634132868685769,0.1616678299524846,0.03519887031063773
2017-08-30,127,4.4630872483221475,0.9899733134055759,0.10067114093959731,0.006711409395973154,0.006711409395973154,0.22181356946982078,98.42857142857143,4.317086687520815,0.25726838902099475,0.15244693704323456,0.03118869898211216
